CustomerID,Name,Age,Income,Location,Email,Phone,Gender,ProductCategory,SpendingScore,LoyaltyScore
68893,Timothy Schroeder,59,72923,Port Aaron,hturner@example.org,+1-865-827-2970,Female,Sports,23,58
59864,Matthew Cook,66,60600,Tylerbury,natashavasquez@example.net,001-696-564-2292,Male,Food,5,92
52030,Margaret Ramsey,66,109698,West Joseph,waltonsara@example.org,688-832-1567x6718,Male,Food,7,2
12204,Carl Coffey,19,40339,Kaiserville,cmonroe@example.com,838-304-8511,Male,Beauty,81,17
30402,Stephen George,29,99432,Mooreton,cherylreed@example.org,001-223-288-9299x4048,Female,Sports,33,20
94676,Wendy Valdez,21,59548,Stephaniechester,xbowen@example.net,001-939-913-3777,Female,Food,77,93
74027,Shelia Weaver,51,75117,North Michael,jshaw@example.org,547-776-9387x6382,Female,Electronics,26,23
96951,Nicole Hernandez,52,119059,Knightbury,yblack@example.com,(436)455-5652x456,Male,Sports,33,53
4879,Patricia Perez,40,48665,Lindseymouth,sthompson@example.com,680-277-7885x0995,Male,Food,90,95
6291,Rebecca Clark,64,34146,New Michaelbury,carly37@example.com,590-874-8204,Male,Food,59,72
70729,Brandon Rivera,70,107397,Hartmanborough,rebekahsingh@example.net,+1-798-719-1945,Male,Fashion,4,31
85852,Karl Vega,73,78804,South Joshualand,laura12@example.org,730.904.4138,Male,Fashion,18,80
76195,Christopher Villegas,28,104293,East Theresa,macdonaldkatie@example.com,(340)811-2795x7471,Female,Fashion,90,63
38603,Dalton Hogan,18,82275,West Deborah,shaunhernandez@example.com,(527)486-1262x2751,Male,Sports,81,43
27570,Kathryn Fisher,57,110175,Lake Ernest,manuel45@example.net,741-783-2604,Female,Sports,51,80
76817,Jim Henry,58,31172,West Nathanielland,ufoster@example.net,(909)317-8235x5744,Male,Food,3,33
27073,Alyssa White,80,62692,Jonathonhaven,evelyn45@example.com,341.839.8963,Female,Sports,16,71
61868,Brian Graves,73,77242,South Stevenmouth,jonesmarcia@example.com,+1-931-942-1513x505,Female,Food,100,51
96249,Morgan Miller,59,57461,Joeltown,kaiserleslie@example.net,(519)670-9991,Male,Fashion,12,71
15076,Brian Stewart,29,76264,South Richardburgh,erika52@example.net,485.317.1703,Female,Beauty,59,38
16753,Robert Jones,50,112911,Robertmouth,mckenzieanderson@example.net,982.892.4466x522,Female,Fashion,23,2
8349,Martin Hunter,63,90244,New Brian,stephanieatkins@example.net,2974715332,Male,Sports,90,95
95496,Jason Peterson,78,57633,Christianville,lewisbruce@example.org,626.565.8030x426,Female,Electronics,66,21
84480,Madison Hawkins,29,48898,South Joe,rodneyrodriguez@example.net,+1-543-915-3654x303,Female,Sports,87,56
14970,Amy Cherry,48,33119,Cobbshire,thomasyoung@example.net,+1-423-804-0428x37252,Female,Sports,98,72
24824,Anita Estrada,20,105952,South Albertton,kanderson@example.net,(620)580-2319x24106,Male,Sports,59,55
23071,Mrs. Cassie Morris,58,60898,Port Ryan,debra38@example.net,001-680-590-0899x407,Male,Beauty,69,70
87243,Mary Berger,73,44855,East Isaacland,burnswendy@example.com,+1-312-497-1608x113,Female,Beauty,19,95
19432,Jessica Jimenez,27,77728,East Stevenmouth,tmanning@example.org,593.754.6680x2448,Male,Sports,79,81
24699,Jonathan Hudson,21,85851,Amyport,allen68@example.org,(318)234-3593,Male,Electronics,95,44
33127,Thomas Schmidt,55,119599,Curtisburgh,erogers@example.org,+1-619-953-9493x964,Female,Beauty,22,61
57373,Deborah Arellano DVM,32,37916,Harrisbury,olsonpaul@example.com,932-608-7023x552,Male,Beauty,6,81
57563,Jacqueline Lopez,32,56665,East Heather,karen40@example.net,718.660.8252x48421,Male,Beauty,69,52
70016,Shawn Barnett,42,85614,Gonzalesborough,jhiggins@example.net,001-234-204-8353x27389,Female,Sports,61,88
29817,Shane Watkins,21,60661,Townsendburgh,daniel85@example.com,248.964.6291x4798,Male,Sports,44,8
59020,Tyler Hernandez,43,85938,East Jamesberg,jeremyjones@example.com,+1-285-530-5723,Male,Sports,20,16
85336,William Holmes,41,62343,South Danielle,gilbertmendoza@example.org,+1-802-468-9301,Female,Food,96,6
31074,James Romero,54,32418,Lake Joshua,timothyluna@example.org,817.703.9180x23586,Male,Sports,49,75
42588,Vanessa Johnson,36,103116,Lauraport,zpetersen@example.net,001-650-211-7553x19009,Male,Beauty,44,64
67363,Taylor Williams,22,119652,Jenkinsland,nancy96@example.net,698-451-9852,Male,Fashion,58,92
58714,Travis Mclaughlin,53,33218,New Donaldville,jonathan05@example.com,+1-861-246-0211,Female,Fashion,77,90
74885,Kyle Matthews,18,97240,South Keith,dakota39@example.com,(899)717-1077,Male,Fashion,58,76
72356,Corey Warren,51,36223,West Timothy,kevinking@example.net,(491)279-2792x956,Male,Beauty,20,95
80812,Jerome Harris,27,40840,East Kevin,yweaver@example.com,(906)518-3556x483,Male,Fashion,7,68
52208,Justin Dean,55,67909,West Joseph,markwiggins@example.com,621-520-9629,Male,Fashion,98,55
91404,Albert Williams,21,90308,Nicoleside,patriciaramirez@example.org,(868)268-1007,Female,Electronics,93,45
70128,Ashley Melton,54,110949,Port Crystal,keithchan@example.net,+1-672-707-1549x591,Male,Food,90,63
55030,Kimberly Sanders,37,115918,Walkerburgh,kmiller@example.com,834.497.2627,Male,Electronics,27,78
69645,Shawn Cook,30,119887,New Matthew,glevy@example.net,916.229.4442x97587,Female,Sports,16,90
78681,Samantha Lindsey,35,87412,Johnside,colemanrebecca@example.com,426.812.8630x650,Male,Fashion,15,80
24700,Mary Reed,46,32032,North Tim,seanbrooks@example.org,(420)522-9345x2183,Female,Beauty,20,39
73504,Sarah Clark,60,51501,Port Christophertown,john37@example.net,537-626-9234,Female,Electronics,14,91
88508,Christopher Mercer,77,95090,Davidshire,dfoster@example.com,(391)418-7669x5204,Female,Electronics,21,75
80696,Roberto Hayes,78,50024,East Joseph,francowilliam@example.org,+1-537-949-1865x89801,Female,Beauty,11,25
1419,Carla Hernandez,46,71519,Port Markhaven,heathvanessa@example.net,+1-281-429-8423x15498,Female,Sports,3,87
82280,Mrs. Tina Walker,56,55128,Port Codyhaven,kimamy@example.com,001-406-257-6227x1986,Female,Fashion,47,56
78010,Nathaniel Carter,78,59203,East Patriciaton,rcarpenter@example.org,404.520.6319,Female,Food,66,19
88857,Emily Simpson,30,57335,Buchananhaven,elaine90@example.net,(472)994-7962,Female,Fashion,88,73
87724,Adam Santiago,20,101891,East Johnny,zrodriguez@example.com,768-270-7730x659,Female,Fashion,5,96
80967,Jesse Turner,32,34700,Michaelview,luke99@example.org,001-811-885-9540x03552,Male,Electronics,82,98
68986,John Anderson,59,57018,New Chad,hmitchell@example.com,200-891-2175,Female,Sports,25,98
28571,Charles Hall,56,49444,West Tammyshire,arianaberger@example.com,+1-875-751-6448x6101,Male,Fashion,95,81
37001,Jason Lawson,44,65965,Aimeefurt,ogibbs@example.org,001-407-747-3680x509,Female,Fashion,84,49
98809,Phillip Oconnor,77,67640,Barbaraside,andrewjones@example.com,+1-549-634-2375x4646,Female,Food,87,58
63671,John Hodges,77,110960,South Kyle,andreslopez@example.org,8806623749,Female,Beauty,35,49
56090,Jared Rivera,74,102324,East Dustinburgh,mejiajonathan@example.org,+1-942-856-7596x5320,Male,Electronics,80,6
88063,Kevin Ortega,63,47600,North Davidview,rturner@example.com,(368)518-7629,Male,Fashion,29,25
50276,Tonya Lopez,24,115229,West Jacob,landrysteven@example.com,757-586-6573x4438,Female,Food,66,97
27199,Scott Dodson,26,106001,New Allen,stevenclark@example.net,(474)679-5237x847,Male,Electronics,28,91
70195,James Ferrell,26,112286,Lewisstad,holtamy@example.com,001-924-276-9134,Male,Beauty,36,90
46716,Beverly Hayes,44,99221,Lake Toniberg,reynoldskiara@example.com,+1-349-822-2093,Female,Sports,31,33
12008,Jason Drake,20,32359,Rossborough,timothywilson@example.org,880.412.5958x8553,Female,Electronics,86,3
84971,Lucas Campbell,19,69514,Donovantown,janetlewis@example.org,313-773-3191,Female,Beauty,34,100
28241,Carol Thompson,39,77059,New Denise,sbrock@example.net,420.436.0292x441,Male,Food,7,82
29805,Wanda Weeks,60,102963,West Latoyaside,carriewagner@example.net,+1-728-397-4441x7399,Female,Sports,64,92
19812,Michael Wade,71,107016,North Mark,vparker@example.net,810-709-6539x7007,Female,Fashion,40,79
87985,Jennifer Miller,67,59619,Austinshire,sherri21@example.com,352-523-4137x25478,Female,Fashion,26,71
16594,Barry Strong,65,74923,Manuelborough,eburke@example.org,001-738-758-9073x55700,Female,Fashion,100,52
62420,Timothy Schroeder,56,89924,South Karen,cruzsteven@example.com,805.624.7041x17324,Female,Sports,52,34
7813,Shelly Pena,62,105739,Richardberg,ujacobs@example.net,666.748.8759,Female,Electronics,53,87
16457,Thomas George,20,54826,South Tammy,jeremyoconnell@example.com,+1-516-443-5195x521,Male,Electronics,56,27
43393,Amanda Moreno,72,70735,North Tinaside,rachelanderson@example.com,001-445-728-6023x35103,Male,Food,70,32
45720,John Kelley,58,38990,Collinsside,upeterson@example.net,(436)782-5711,Male,Sports,8,34
70810,Nicole Willis,28,37920,West Vanessa,ftran@example.net,+1-660-732-1134x8428,Male,Beauty,52,11
46520,John Cruz,20,61748,West Deborah,jwhite@example.com,001-245-384-3873x1342,Male,Beauty,26,71
91052,Jenny Hernandez,37,110212,South Andreastad,huntdonna@example.net,001-480-894-7418x2902,Female,Food,28,50
73630,Lisa Chapman,39,105555,East Mariaborough,scamacho@example.org,+1-612-526-3023x72981,Male,Electronics,25,31
55344,Dr. Joshua Fisher MD,37,72243,Port Brianton,deanna53@example.com,360-512-2855x4789,Male,Fashion,59,43
5872,Alyssa Hall,21,30225,Davisfurt,moniquelewis@example.com,(923)633-6302x487,Male,Beauty,12,12
87833,Alexander Whitney,45,62018,Lake Wyatt,byoung@example.org,(455)849-5679x5876,Female,Beauty,98,61
16819,Laura Miller,54,107102,Richardmouth,ooneal@example.com,001-788-691-3155x79691,Male,Sports,28,67
23011,Anthony Howard,30,74464,Port Sarahmouth,felicia97@example.com,(468)352-8579x53576,Male,Electronics,25,22
48423,Lindsey Rollins,67,75726,East Derrickburgh,johnny16@example.net,6543290605,Female,Sports,70,61
84826,Crystal Howell,54,73200,Robertstown,philliptran@example.org,+1-380-986-5503,Male,Electronics,11,1
63881,Theresa Smith,36,39752,Jocelynfort,amy88@example.org,681-859-0882x490,Male,Beauty,68,27
54991,Dana Price,47,88467,Port Jeffrey,jackieparker@example.org,478-217-8726x056,Male,Fashion,72,61
12893,Samantha Andrews,58,84770,North Jenna,sarah34@example.org,704-545-0171x26687,Male,Sports,30,100
68126,Alexis Long,65,87694,Nicholaston,collinsmelissa@example.org,356.863.6442x88025,Male,Sports,17,7
55072,Rachel Huerta,48,41075,New Jordan,adamstracy@example.com,8022368587,Male,Food,51,98
79696,Christopher Pham,54,98349,East Margaretland,larsonheather@example.com,+1-704-704-7838x8255,Female,Food,4,51
1573,Andrea Guzman,68,45016,South Jenniferberg,lewisjake@example.com,(589)512-4362,Female,Food,62,61
53010,Carl Villegas,23,34020,North Christopher,ncasey@example.com,(735)995-3631x699,Female,Beauty,11,6
44409,Martin Decker,57,98050,Aguilarfort,tbrown@example.net,636-363-7621,Female,Electronics,60,19
68976,Katelyn Mccoy,58,70088,East Amanda,michael55@example.net,(410)217-9544x95321,Female,Sports,24,32
44574,Dana Cox,38,93015,New Miranda,estradanicole@example.net,988.775.1121x00410,Female,Beauty,56,82
17562,Melissa Alexander,30,74870,Bartlettstad,jenna06@example.com,(600)313-2360x80684,Female,Fashion,13,45
71150,Holly Johnson,59,34307,Stacyton,torresgabriel@example.net,+1-900-611-9303,Female,Beauty,34,93
57121,Pamela Rowe,19,60004,Garciaborough,watsonmatthew@example.net,500-207-8421x473,Female,Beauty,29,9
45500,Justin Williams,18,53768,West Ashley,patriciawilliamson@example.com,786-980-8812x56683,Female,Electronics,5,4
20166,Tamara Brown PhD,44,65096,New Jill,nblair@example.net,203.928.4701,Male,Beauty,40,13
38123,John James,71,43931,North Tim,gjones@example.net,+1-773-906-3611x277,Female,Food,65,80
19846,Vincent Hall,19,45274,North Eric,tylerrichards@example.net,001-509-468-1190x76088,Male,Food,69,4
51167,Kelli Hernandez,24,107780,East Jessicaton,richardmullins@example.com,(261)932-8791,Male,Electronics,11,74
40133,Janet Mullins,47,113709,Shannonfurt,barnesmegan@example.com,+1-729-672-6830x37044,Male,Fashion,91,36
81560,Donna Jennings,65,60970,Cookshire,ymatthews@example.com,+1-902-758-3257,Female,Beauty,73,84
81441,John Herrera,30,90689,Harrisborough,michael10@example.org,7292654427,Female,Sports,23,56
76523,Alexis Harrell,49,116341,South Meganmouth,smithcrystal@example.com,+1-620-239-9859x528,Female,Beauty,96,41
6166,Katherine Thomas,35,117176,Mitchellchester,bradley60@example.com,(253)735-6796x433,Male,Electronics,26,35
13367,Seth Lewis,39,116414,Nicoleview,lauraharris@example.net,(248)545-4220,Female,Electronics,9,84
65798,Craig Joseph,35,44259,Heatherbury,hortongabriel@example.net,001-917-755-8920x044,Female,Sports,37,65
70627,April Murphy,23,70558,New Christina,whitneylisa@example.com,001-212-708-7137x04832,Male,Beauty,56,50
12545,Julia Watkins,64,67855,Port Angelicaview,anthonypollard@example.com,(421)294-3545x10113,Female,Sports,83,67
73750,William Potter,24,75350,Smithtown,andrew30@example.org,(701)356-9695x811,Female,Food,6,32
73368,Steven Ramirez,18,113394,North Kayla,mannlaurie@example.com,4254291548,Female,Sports,25,47
68906,Charles Stanley,31,70049,Rogersfurt,johnrichardson@example.org,(920)447-3082x1518,Female,Beauty,75,89
84917,Michael Brady,79,71485,Lake Jaclyn,savannah34@example.net,001-967-296-5225x27927,Male,Electronics,15,12
59797,Nicole Watson,59,51287,Mckinneymouth,wcarroll@example.org,+1-895-461-8369,Female,Beauty,77,47
33745,Brandy Livingston,52,55987,West Thomas,mosleycharles@example.org,+1-231-769-1651,Female,Sports,16,36
4966,Sophia Kelley,41,67989,Alexanderton,luisdiaz@example.org,402.451.1965x06390,Male,Electronics,39,86
83123,Kathy Newton,48,60875,Dicksonhaven,scottwilliam@example.org,001-572-240-4825x3574,Male,Sports,10,88
23242,Amy Garcia,79,101679,East Richardside,nicolerush@example.com,+1-597-273-5241x916,Male,Beauty,68,99
41818,Benjamin Garza,54,63764,Jenniferland,michael97@example.net,+1-427-668-3374x86007,Male,Electronics,62,50
19010,Peter Andrews,20,64148,Sharonhaven,ojacobs@example.org,410-932-7360x5970,Female,Fashion,28,51
46348,Keith Mason,41,43176,Jordantown,riveramatthew@example.net,7943414584,Male,Sports,58,5
62876,Brian Reed,79,76288,Lake Samantha,crystallewis@example.com,001-697-431-4576x3485,Female,Sports,89,20
90344,Nicholas Davis,43,108565,Mcgeeburgh,paulgriffin@example.com,642-698-2745,Male,Sports,71,69
84300,Marco Wall,22,31565,Port Darrellberg,schneiderjames@example.com,926-304-0084x57651,Female,Electronics,54,87
32149,Joshua Miller,74,101157,South Jennifer,boydjohn@example.com,648.318.8082x22109,Male,Fashion,44,56
97590,Robyn Johnson,78,91325,Longborough,rachel23@example.com,715-867-0061,Male,Sports,3,28
80263,Tina Gallagher,75,43822,West Robert,tscott@example.net,747.384.5947,Female,Electronics,65,44
10171,Karl Carlson,23,66511,Williamsstad,ritterchristian@example.net,3197699724,Male,Sports,95,70
78121,Donald Randolph,56,65070,South Jason,connersusan@example.com,912-203-6650,Male,Beauty,90,48
94460,Melissa Martinez,22,88234,New Danielberg,racosta@example.org,001-479-549-3234x9087,Female,Beauty,93,49
38097,James Cross,79,51277,Sarahshire,mcleananna@example.net,327.545.5970x7054,Female,Sports,71,69
15040,Bryan Campbell,57,64603,Port Robert,lisa37@example.net,(235)296-3050x20410,Male,Sports,4,68
3349,Kerri Boyd,43,98038,Blanchardland,christopher25@example.com,+1-453-461-4351x83910,Female,Sports,23,36
99652,Ann Smith,31,33410,Brendaberg,michael29@example.net,470.821.8521,Female,Food,43,62
80137,Amy Collins,61,94344,North Justinburgh,hectorvincent@example.com,739-408-8823x856,Male,Fashion,13,95
21054,Andrew Rodriguez,51,81457,Garciaville,cristian02@example.net,436.878.1932x91382,Male,Food,13,61
67380,Lori Johnson,70,64755,Gomezfurt,smithannette@example.org,(731)479-1589,Female,Beauty,38,77
4560,Trevor Chambers,73,30834,Hudsonland,hopkinstraci@example.org,5172409925,Male,Electronics,3,73
49612,Laura Marquez,66,88772,South Stephen,bonniedavis@example.org,+1-602-310-9957,Female,Electronics,96,15
93092,Bethany Torres,34,43889,East Stevenville,xbeasley@example.org,(508)736-3558,Male,Food,21,36
1008,Tracey Tucker,20,71584,Abigailchester,rodneycastillo@example.org,680-745-7015x3395,Male,Beauty,82,97
43910,Kayla Tran,30,95210,Port Judithport,marysmith@example.com,413-608-9159,Male,Sports,62,23
42289,Jeffrey Hess,61,89373,Rogerport,christophervaughn@example.net,(341)737-1983,Female,Sports,13,97
68112,Monica Walsh,64,52559,West Randy,brian21@example.org,(322)861-5286x5961,Female,Sports,81,9
95325,Karl White Jr.,58,95260,Nataliemouth,wendy65@example.net,683-210-6449x011,Male,Fashion,38,68
98739,Brian Gill,77,79583,West Travis,fturner@example.com,598.676.8853x4254,Male,Food,48,85
56165,Richard Martinez,55,31074,Angelaborough,patrick56@example.net,(214)692-3332x6581,Female,Beauty,11,46
60240,Marcia Ray,76,119385,West Nicholas,fkennedy@example.net,001-288-919-4782x7331,Female,Food,3,17
67185,Brenda Cherry,32,56412,Douglasfort,plopez@example.net,403.230.8804x98946,Male,Beauty,96,61
54313,Tanner Hebert,58,84648,Rebekahstad,riveraalicia@example.org,6327604869,Female,Beauty,44,25
41419,Troy Wu,73,93120,Brownhaven,davidwhite@example.net,+1-656-783-8675x964,Male,Beauty,30,70
25816,Sally Ramirez,65,75882,Lake Tracishire,mark48@example.org,(848)516-2970,Male,Electronics,12,7
89266,Rachel Silva,59,57362,Jacksonport,qtaylor@example.org,(472)991-5718x810,Male,Fashion,99,42
57419,Jesse Diaz,75,55593,Jeffreyton,icox@example.net,001-730-219-9097x0500,Female,Sports,25,85
91192,Christina Lopez,18,36981,Lake Stephanie,barajasdrew@example.net,296.937.2118x069,Male,Electronics,29,31
13053,Helen Brown,35,62019,Lake Michelestad,hsanchez@example.net,+1-499-426-3173,Female,Food,67,30
56587,Heather Chandler,74,99631,Burnsfort,cookkiara@example.com,288.614.1906x65402,Female,Electronics,61,38
33408,Dylan Ortiz,79,87180,Port Jeffreyville,adrianmeyer@example.org,+1-597-622-1238,Male,Sports,89,14
70762,Brittany Wilson,33,116353,Hayesbury,madisonromero@example.org,474-462-4250x54090,Male,Beauty,52,47
68130,Misty Powell,18,38313,Port Williamchester,nicolehopkins@example.org,7854296361,Male,Beauty,32,20
21967,Craig Pollard,46,79593,New Davidmouth,jsmith@example.net,001-912-507-3095,Male,Electronics,58,55
16522,Alexandra Gardner,36,94135,Melanieborough,mathewbridges@example.org,(264)346-7544x739,Male,Food,56,85
56058,Matthew Green,29,36812,West Robert,emily78@example.org,377.228.2738x1634,Female,Food,3,58
88929,Bryan Dean,59,98564,Port Stephaniemouth,castrogregory@example.com,(656)585-5476,Male,Food,59,77
7840,James Hahn,73,84967,Michelleberg,erikhutchinson@example.com,519.639.9619x422,Female,Electronics,93,21
30859,Lindsay Morse,47,63418,Robinstad,ebell@example.net,+1-505-352-9787,Male,Sports,13,64
75208,Kathy Nicholson,20,69205,Munozfort,erinford@example.com,7595500667,Male,Electronics,19,55
96055,April Hampton,62,110444,New James,benjamin55@example.org,001-282-580-3477x15493,Female,Fashion,16,98
58944,Mark Klein,30,46245,Aprilberg,xsmith@example.org,001-982-986-5092,Female,Fashion,1,45
7285,Kathleen Griffin,41,48028,Edwardsshire,lynnsims@example.net,803-865-6348x52568,Female,Food,35,15
66247,Danny Guerrero,26,92997,Suarezhaven,lwillis@example.org,(785)595-3751x7521,Female,Sports,39,67
98558,Elizabeth Morgan,34,77986,Benjaminmouth,luis06@example.com,983-668-1041x290,Male,Sports,53,1
78480,Chase Dunn,42,61854,North Davidtown,kgarner@example.org,2397028685,Male,Food,12,90
45348,Curtis Hurst,75,58375,Roweborough,awalls@example.com,729-982-0568x4571,Female,Fashion,94,52
2924,Samantha Williams,78,91451,Weaverview,mendozabarbara@example.org,001-610-967-3675,Female,Beauty,52,83
86067,Jesus Maldonado,31,112909,Rodriguezchester,thomas48@example.com,418-310-7975,Female,Fashion,29,97
96719,Misty Silva,68,88807,Angelaburgh,ayaladebra@example.com,001-390-328-1430,Male,Fashion,50,11
38874,William Williams,77,61511,New Melanie,john94@example.net,+1-592-976-2881x61556,Female,Food,12,26
56300,Daniel Ramos,25,119466,Port Teresa,mullinspaul@example.org,512-715-1828x67106,Male,Fashion,4,7
75520,John Jenkins,47,32611,South John,moralestyler@example.com,+1-318-501-0990x17933,Female,Fashion,43,19
46346,Rachel Mcgee,29,32842,Cruzfurt,victoriacarr@example.net,562-760-4996x349,Female,Food,98,15
40778,Randall Torres,59,35465,East Luisport,andrewoneill@example.net,578-820-0996,Female,Sports,56,93
28307,Jessica Johnson,36,68072,Lake Jonathanport,ajohnson@example.org,(919)452-8654x750,Female,Fashion,50,99
88753,Brittany Bradley,27,100276,Courtneyport,thomas21@example.org,251-988-9307x56853,Female,Beauty,95,68
95985,Olivia Fisher,21,73173,Dickersonhaven,davidmorgan@example.net,818.384.8267x31375,Female,Fashion,90,8
63006,Robert Wilson,80,35223,New Holly,patrickmcclain@example.org,(259)749-8195x358,Male,Food,34,63
3965,Susan Carpenter,28,59069,Alexandriashire,xglover@example.net,+1-886-378-1521,Male,Electronics,23,74
16697,Kristina Holmes,73,89646,Amyfurt,uporter@example.org,(313)818-3158,Female,Fashion,26,81
11859,Donald Miller,35,84728,Martinezmouth,destinyvalencia@example.com,369-229-7805x8750,Male,Food,95,28
92589,Lisa Hernandez,46,65479,Campbellmouth,hallnicholas@example.com,001-653-431-6362x2081,Female,Beauty,50,73
23092,Nancy Morgan,40,91404,Rogersburgh,robert67@example.com,001-935-288-8531x588,Female,Fashion,28,40
29903,Zachary Johnson,62,89356,Port Christina,victoria64@example.net,001-256-260-1609x52291,Male,Sports,95,37
694,Lisa Watson,72,31935,South Jacqueline,wesley06@example.net,2809740380,Male,Electronics,82,91
58574,Kimberly Patel,59,84652,West Rachelhaven,robin05@example.net,001-251-671-9120,Female,Food,69,88
20654,Jessica Dixon MD,70,119898,West Megan,etaylor@example.net,958-957-7528x371,Female,Fashion,73,36
58103,Hector Rowe,42,116316,New Rebecca,bwright@example.net,215.272.8693x36248,Male,Electronics,81,79
57115,Jose Morris,51,111445,Castillomouth,burnettjohn@example.net,799-321-5170x794,Female,Fashion,88,17
88751,Cory Perry,45,113556,Sandraview,vnash@example.com,407.490.5389,Female,Beauty,34,51
21772,James Rodriguez,43,73203,Longburgh,kmccullough@example.org,241-383-4178x361,Male,Beauty,97,4
11299,Melanie Wells,45,51739,Laurieland,marcusjones@example.com,525.935.7029,Female,Fashion,98,37
53987,Morgan Kelly,42,87839,Angelaport,gina38@example.org,(432)898-0420x933,Male,Food,99,12
60136,Maria Morales,75,35754,Lisahaven,heather78@example.org,932-568-8678,Male,Food,85,25
95618,Gabriel Sanders,40,35126,Lambertside,pkline@example.com,597.995.7273,Female,Fashion,70,15
62907,Jennifer Hicks,28,39608,New Joshua,kimberly82@example.net,(479)230-6723,Male,Beauty,54,100
6391,Candace Campbell,31,34708,Lindseyland,xstafford@example.com,(962)740-4415,Male,Fashion,49,15
95162,Jessica Chan,26,82211,Leetown,mcbridetiffany@example.net,746-608-0385,Male,Food,55,60
89965,Cody Martin,60,114233,West Jonathan,nicole74@example.net,923-365-1664x066,Male,Beauty,49,54
18258,Amanda Nichols,60,44922,Nortonburgh,larryramirez@example.org,749-850-1283x1688,Female,Beauty,47,62
63649,Steven Williams,55,60522,South Stephen,danielcummings@example.net,(611)359-8884,Male,Sports,63,93
53580,Heather Ward,41,84783,South Cindyberg,shawn35@example.org,001-832-960-1575x74215,Male,Fashion,14,63
47975,Mary Case,38,113688,Port Sarah,ylucas@example.org,7682710664,Male,Food,80,26
89123,Amanda Cline,26,73197,North Cherylton,paulamichael@example.org,(511)366-9667,Female,Beauty,34,49
33642,Kristen Cobb,28,109557,Port Davidfurt,cwebb@example.net,(922)722-7167x4207,Male,Fashion,66,24
9418,William Miller,63,44048,Brownbury,jenniferramirez@example.net,971.458.2767x7917,Male,Food,70,24
99658,Michael Carter,50,62238,North Cynthia,shelbyjohnson@example.org,604-987-5734x7687,Male,Beauty,61,84
21456,Joshua Mullins,52,51958,East Kenneth,meyerheather@example.net,+1-434-550-6749,Female,Sports,75,63
41081,Todd Dunlap,43,64963,Lake Charles,grahambrandon@example.net,(302)402-3005x166,Female,Electronics,19,96
60591,Matthew Sanders,21,92917,Mckayburgh,gjohnson@example.com,685-688-2418x322,Male,Beauty,77,2
59278,Shannon Fuller,19,91306,Johnsonview,owarner@example.com,001-320-507-6537x95477,Female,Food,81,6
13090,Darryl Russell,20,79263,Lisaton,boonepaul@example.net,(544)545-1886x10206,Male,Fashion,25,71
15602,Kathy Hall,38,81894,Brownchester,willie30@example.net,216.537.7965x49112,Female,Beauty,84,55
68083,Troy Goodwin,27,61961,Michaelchester,meyererin@example.net,001-309-325-5168x18399,Male,Fashion,76,52
7504,Stephen Silva,49,73594,North Gary,nicholassnyder@example.net,9947922694,Male,Sports,73,70
89586,Mr. Michael Strickland,33,90372,Josephstad,brian29@example.org,787-449-2355x3388,Female,Food,98,35
4534,Diana Atkinson,35,71695,Williamsmouth,bmason@example.org,(845)548-4781x64516,Female,Sports,35,6
59066,Connor Garcia,36,84431,North Samantha,saranguyen@example.net,(775)281-8857x4261,Female,Fashion,39,10
85433,William Woods,47,65147,Valdezport,mallen@example.org,774-827-8463x965,Male,Food,44,82
10832,Melinda Hughes,57,44603,Meganport,clarence17@example.org,988.559.9623x8637,Female,Fashion,45,27
99335,Elizabeth Levy,37,77174,South George,andrew64@example.net,001-509-886-8190x709,Female,Food,71,96
61777,Sarah Lee,22,118655,Johnfort,kyliegonzalez@example.org,001-249-994-1277x6924,Male,Food,76,36
17990,Sean Carr,31,102861,North Michaeltown,mackeric@example.com,712.493.0503x454,Female,Electronics,38,45
18459,Yvette Young,33,76371,Davidville,janepalmer@example.com,(925)384-7464,Male,Food,35,89
27297,Kristen White,56,92941,Coleland,gomezemily@example.net,(815)464-3709x96724,Male,Food,66,47
90398,Jacqueline Jones MD,74,101699,New Lisa,kathy12@example.com,256-516-9675,Male,Food,20,50
96922,Michelle Jones,67,67062,Crystalchester,stephanie24@example.org,(321)272-0965,Male,Electronics,87,51
90446,Nathan Parker,32,82514,Lake Blakefort,pittmankenneth@example.com,646.913.4754x05344,Female,Food,88,94
73727,Danielle Hernandez,27,59605,West Christianport,murraylauren@example.com,399.467.9095x1735,Male,Food,94,4
16905,Patricia Pruitt,70,110006,Davidfort,cummingsphyllis@example.org,+1-338-553-1732x8077,Male,Beauty,13,5
41441,David Foster,40,114803,Hamiltonmouth,julie80@example.org,224.503.8829x8665,Male,Beauty,22,43
67995,Gail Ortiz,41,83791,Hickschester,jason66@example.org,691.890.4925x52220,Female,Fashion,63,45
80697,Jennifer Nelson,55,78522,Lake William,alexisrichardson@example.org,349-698-0301,Female,Fashion,47,49
23936,Eric Riley,69,118858,South Christineland,hickshannah@example.net,(235)567-7845,Female,Sports,76,62
80165,Megan Roberts,56,114383,Glennville,lindamiller@example.org,+1-684-490-2037x1809,Female,Food,19,9
95239,Laura Moses,49,56946,New Jefftown,pamelaellis@example.org,+1-374-536-1922x951,Male,Food,64,67
73781,Matthew Watkins,31,56899,West Danaland,amy59@example.org,+1-914-204-7100x44822,Male,Fashion,1,84
